name,wealth
ARGOS THERAPEUTICS INC,-119.86
W R T ENERGY CORP,-119.88
KALVISTA PHARMACEUTICALS INC,-119.89
CINERGI PICTURES ENTMT INC,-119.92
3DX TECHNOLOGIES INC,-119.92
RESEARCH FUELS INC,-119.93
TRIPLECROWN ACQUISITION CORP,-119.97
ATLANTIC COAST FINANCIAL CORP,-119.99
INDIAN REFNG CO,-119.99
WOLOHAN LUMBER CO,-120.00
U S XPRESS ENTERPRISES INC,-120.00
OMNI FINANCIAL SERVICES INC,-120.05
PLAZA GROUP INC,-120.06
ESSA PHARMA INC,-120.07
FIRST SERVICE BANK SVGS LEOM MA,-120.10
SHOE TOWN INC,-120.10
FOUR SEASONS NURSING CTRS AMER,-120.14
VIASOFT INC,-120.15
BETA WELL SERVICE INC,-120.21
GSV INC,-120.22
T C P I INC,-120.24
BARTONS CANDY CORP,-120.25
ACTRADE FINANCIAL TECHS LTD,-120.29
AMBIENT CORP,-120.29
WEBSECURE INC,-120.31
SYNTRO CORP,-120.36
COHR INC,-120.38
NATIONAL AMERICAN UNIV HLDGS INC,-120.39
HOOVERS INC,-120.40
GALAGEN INC,-120.45
WELLCARE MANAGEMENT GR INC THE,-120.53
ERBA DIAGNOSTICS INC,-120.57
N VIRO INTERNATIONAL CORP,-120.60
MIDLAND FINANCIAL GROUP INC,-120.65
RESPONSE USA INC,-120.69
BENJAMIN FRANKLIN F S L A OR,-120.74
ALL STATE PPTYS INC,-120.79
CHARTWELL RE CORP,-120.89
ROYAL BAKING POWDER CO,-120.90
VICO CORP,-120.94
BARPOINT COM INC,-120.94
KEMPHARM INC,-121.00
U S M X INC,-121.06
CUNNINGHAM ART PRODS INC,-121.06
PHOTOMATRIX INC,-121.09
NOVO CORP,-121.09
UNITED INDL CORP MICH,-121.09
CALIFORNIA FINANCIAL CORP,-121.13
UNIVERSAL AUTOMOTIVE INDS INC,-121.16
A P L CORP,-121.18
MEDALLION FINANCIAL CORP,-121.23
CORNUCOPIA RESOURCES LTD,-121.24
CROWN RESOURCE CORP WA,-121.30
ENGINEERS PUB SVC CO,-121.35
EGALET CORP,-121.37
ORBITRON CAPITAL CORP,-121.40
UNITED BANCORPORATION AK,-121.43
INTERCONTINENTAL ENERGY CORP,-121.45
INTERNET GOLD GOLDEN LINES LTD,-121.47
SYNERGY RENEWABLE RESOURCES INC,-121.56
YOUTH SERVICES INTL INC,-121.56
ALBA WALDENSIAN INC,-121.72
G S V CAPITAL CORP,-121.75
FLORIDA WEST AIRLINES INC,-121.78
AIR CANADA INC,-121.83
MERIT ENERGY CORP,-121.83
NORSTAN INC,-121.86
ANSALDO SIGNAL NV,-121.87
MERIDIAN SPORTS INC,-121.87
EASCO HAND TOOLS INC,-121.87
RENO AIR INC,-121.92
CYCOMM INTERNATIONAL INC,-121.93
COMPARATOR SYSTEMS CORP,-121.95
NEW DRAGON ASIA CORP,-122.04
PLATINUM ENTERTAINMENT INC,-122.06
AMERICAN MOBILE SYSTEMS INC,-122.09
FARRAGUT MORTGAGE CO INC,-122.09
HEALTH RISK MANAGEMENT INC,-122.14
COMMONWEALTH INDUSTRIES INC,-122.19
ANTARES OIL CORP,-122.21
BRIGADIER INDUSTRIES CORP TX,-122.23
VOLCOM INC,-122.24
MEDINEX SYSTEMS INC,-122.25
LETS TALK CELLULAR AND WIRLS INC,-122.27
EAGLE TELEFONICS INC,-122.35
R C M TECHNOLOGIES INC,-122.37
50 OFF STORES INC,-122.38
ORBIT INTERNATIONAL CORP,-122.38
ROVAC CORP,-122.41
SOUTHERN HOSPITALITY CORP,-122.42
SUMMIT FAMILY RESTAURANTS INC,-122.43
COPE INC,-122.54
BIOSTAR PHARMACEUTICALS INC,-122.55
GREAT BASINS PETE CO,-122.58
NOBEL LEARNING COMMUNITIES INC,-122.65
C I B T EDUCATION GROUP INC,-122.68
COMPUTER DEVICES INC,-122.71
RANSBURG CORP,-122.72
EMPIRE OIL & GAS CO,-122.84
CONCURRENT COMPUTER CORP,-122.90
THOMASTON MILLS INC,-122.91
WALKER HIRAM RES LTD,-122.94
MACKE COMPANY,-122.95
WICHITA RIVER OIL CORP DE,-123.11
IRWIN TOY LIMITED,-123.11
SERANOVA INC,-123.14
SUMMIT SYSTEMS INC,-123.18
HYDROCULTURE INC,-123.21
NATIONAL BELLAS HESS CO INC,-123.22
DYNAMOTIVE TECHNOLOGIES CORP,-123.28
PHARMAPRINT INC,-123.33
AMERICAN KITCHEN FOODS INC,-123.34
VERAMARK TECHNOLOGIES INC,-123.35
ASTREX INC,-123.43
CARD TEL INC,-123.43
DIVOT GOLF CORP,-123.44
E C I TELECOM LTD,-123.50
EXETER RESOURCES CORP,-123.50
FORSTMANN & COMPANY INC,-123.53
G B HOLDINGS INC,-123.56
ZOSANO PHARMA CORP,-123.60
U S AUTOMOTIVE MANUFACTURING INC,-123.68
DUPONT PHOTOMASKS INC,-123.70
JERRYS FAMOUS DELI INC,-123.72
VARIABLE ANNUITY LIFE INS CO,-123.74
ADATOM COM INC,-123.76
AUDRE RECOGNITION SYSTEMS INC,-123.80
GENETICS INSTITUTE INC,-123.90
BROCKER TECHNOLOGY GROUP LTD,-123.96
BIOFIELD CORP,-123.98
BANK PLUS CORP,-124.06
ECHAPMAN INC,-124.12
SYSTEMS ASSOCIATES INC DE,-124.15
WORK RECOVERY INC,-124.31
TRANSACT INTERNATIONAL INC,-124.31
S G I INTERNATIONAL,-124.34
GENERAL RECREATION INC,-124.34
AMERICAN EAGLE GROUP INC,-124.34
J P M CO,-124.36
METRO GOLDWYN MAYER INC NEW,-124.46
RAILTEX INC,-124.52
VIRTUAL RADIOLOGIC CORP,-124.52
HUGOTON ENERGY CORP,-124.53
THERAGENICS CORP,-124.55
PHOENIX GROUP INTERNATIONAL INC,-124.60
NOVABAY PHARMACEUTICALS INC,-124.61
HELIOS & MATHESON ANALYTICS INC,-124.63
IMAGYN MEDICAL INC,-124.69
MARTIN COLOR FI INC,-124.70
CHINA CERAMICS CO LTD,-124.71
AMERICAN PYRAMID RES INC,-124.74
STANDARD MANAGEMENT CORP,-124.75
ANDOVER TOGS INC,-124.79
COMCENTRAL CORP,-124.90
SULCUS HOSPITALITY TECHNLGS CORP,-124.93
PARK MEDITECH INC,-124.95
PURE CYCLE CORP,-124.96
MOUNTAIN MEDICAL EQUIP INC,-124.98
ATLANTIC GULF COMMUNITIES CORP,-124.98
TETON ENERGY CORP,-124.99
DEST CORP,-125.00
TWISTEE TREAT CORP,-125.01
INTERACTIVE BRAND DVLPMNT INC,-125.01
CAREERBUILDER INC,-125.02
JONES ENERGY INC,-125.07
TELEMATE NET SOFTWARE INC,-125.07
P Y R ENERGY CORP,-125.08
COVISTA COMMUNICATIONS INC,-125.12
TANZANIAN ROYALTY EXPL CORP,-125.18
WORLD WIRELESS COMMS INC,-125.42
TROUND INTERNATIONAL INC,-125.43
ENVISION DEVELOPMENT CORP,-125.51
ROSE CORP,-125.54
EMPLOYERS CASUALTY CO,-125.55
OPTIBASE LTD,-125.56
MUSTANG RESOURCES CORP,-125.58
ACORN PRODUCTS INC,-125.60
PACIFIC BOOKER MINERALS INC,-125.63
GALECTIN THERAPEUTICS INC,-125.64
NELSON L B CORP,-125.66
COLONIAL SAND & STONE INC,-125.66
INACOMP COMPUTER CTRS INC,-125.68
TOMLINSON OIL INC,-125.70
OVERLAND EXPRESS INC,-125.73
GENEMEDICINE INC,-125.79
MIGENT SOFTWARE CORP,-125.82
DESTINATION MATERNITY CORP,-125.93
SPIRE CORP,-125.96
CHARAN INDUSTRIES INC,-125.97
HANSON JOHN BANCORP INC,-125.98
LASER VISION CENTERS INC,-126.00
HEALTH SYSTEMS DESIGN CORP,-126.01
ASTRO DRILLING CO,-126.01
LIBCO CORP,-126.16
ELECTRONIC ARRAYS INC,-126.17
SIMULA INC,-126.17
AVINGER INC,-126.17
NATIONAL DATA COMMUNICATIONS INC,-126.18
SCHOTTENSTEIN STORES CORP,-126.21
SELECTRONICS INC,-126.22
PREMIER ENERGY CORP,-126.24
HYTEK MICROSYSTEMS INC,-126.32
LIMCO PIEDMONT INC,-126.33
XETEL CORP,-126.40
S R S LABS INC,-126.40
MUSE AIR CORP,-126.42
ALLOY COMPUTER PRODUCTS INC,-126.44
NORTHERN & CENTRAL GAS LTD,-126.45
BERNZ O MATIC CORP,-126.46
ZURN INDUSTRIES INC,-126.47
INTERNATIONAL CAPITAL & TEC CORP,-126.51
VINEYARD NATIONAL BANCORP,-126.61
TENNESSEE COMMERCE BANCORP INC,-126.65
HISTOGENICS CORP,-126.66
INNOVATIVE SOLUTIONS & SUPRT INC,-126.82
I STAT CORP,-126.88
CARVER CORP WA,-126.88
CASTLE DENTAL CENTERS INC,-126.95
INMAC CORP,-126.96
SUBAYE INC,-127.07
FLORIDA EXPRESS INC,-127.09
INFORMATION SERVICES GROUP INC,-127.09
ENAMELON INC,-127.13
PINNACLE MICRO INC,-127.29
ALLCITY INSURANCE CO,-127.29
CARDIOTHORACIC SYSTEMS INC,-127.30
WESTWORLD COMMUNITY HEALTHCR INC,-127.34
AMERICAN ELECTRS INC,-127.36
HEALTHTRONICS INC,-127.37
SUNDANCE HOMES INC,-127.38
HIRSCH INTERNATIONAL CORP,-127.39
D L H HOLDINGS CORP,-127.40
ZIEGLER COMPANY INC,-127.42
CODERCARD INC,-127.44
SILVERADO GOLD MINES LTD,-127.57
CHINA ENTERPRISES LTD,-127.62
DETECTOR ELECTRONICS CORP,-127.67
DECORA INDUSTRIES INC,-127.74
MANDEL BROS INC,-127.77
ENERGY FOCUS INC,-127.83
LEWIS ENERGY CORP,-127.84
STARTEK INC,-127.87
CANDLEWOOD HOTEL COMPANY INC,-127.93
ARMSTRONG PHARMACEUTICALS INC,-128.07
MIDNITE MINES INC,-128.08
CYTOX CORP,-128.09
EQUITEX INC,-128.11
AVIZA TECHNOLOGY INC,-128.13
PACKAGED ICE INC,-128.14
RAE SYSTEMS INC,-128.15
HYCON MANUFACTURING CO,-128.25
LEISURE DYNAMICS INC,-128.27
ASPECT COMMUNICATIONS CORP,-128.37
KOSS CORP,-128.39
KESTREL ENERGY INC,-128.42
ASHWORTH INC,-128.44
FIBERMARK INC,-128.46
SALTON INC,-128.48
ZAIS GROUP HOLDINGS INC,-128.49
R M H TELESERVICES INC,-128.51
PERFECT PHOTO INC,-128.52
PHOENIX INTERNATIONAL LTD INC,-128.54
SHANNON GROUP INC,-128.62
U S HOMECARE CORP,-128.62
MIDWESTERN COMPANIES,-128.62
PLANT INDUSTRIES INC,-128.62
SCIENTIFIC SOFTWARE INTERCOMP,-128.66
CASUAL MALE CORP,-128.71
PINPOINT RETAIL SOLUTIONS INC,-128.72
SCRIBE SYSTEMS INC,-128.72
CHARLES & COLVARD LTD,-128.79
PIERCE ARROW MTR CAR CO,-128.81
INFINITY ENERGY RESOURCES INC,-128.85
ASK GROUP INC,-128.89
SHILOH INDUSTRIES INC,-128.90
BROADWAY HALE STORES INC,-128.93
SAFEGUARD HEALTH ENTERPRISES,-128.98
CITADEL SECURITY SOFTWARE INC,-128.99
VULCAN PACKAGING INC,-129.00
MORTGAGE ASSOCIATES INC,-129.01
RIDE INC,-129.02
GOVERNMENT SERVICES SVS & LN INC,-129.03
METROPOLITAN FEDERAL BANK FSB,-129.08
INLAND RESOURCES INC,-129.11
VERIGY LTD,-129.12
NEXAR TECHNOLOGIES INC,-129.12
DOT HILL SYSTEMS CORP,-129.16
TII NETWORK TECHNOLOGIES INC,-129.17
U S SEARCH COM INC,-129.18
SEALRIGHT COMPANY INC,-129.20
VISA ENERGY CORP,-129.22
NATIONWIDE LIFE INS CO,-129.24
UNITED EDUCATION & SOFTWARE,-129.24
AMEDICA CORP,-129.25
COMMERCE GROUP CORP,-129.28
DOCTORS OFFICECENTERS CORP,-129.28
GORDMANS STORES INC,-129.31
COLTEC INDUSTRIES INC,-129.32
SPARK NETWORKS INC,-129.37
BOOKTECH COM INC,-129.41
CHEMOCENTRYX INC,-129.44
H & H OIL TOOL INC,-129.44
INSTRUMENTATION LAB INC,-129.54
B U M INTERNATIONAL INC,-129.57
CARA THERAPEUTICS INC,-129.65
J M RESOURCES INC,-129.76
FIRST MERCHANTS ACCEPTANCE CORP,-129.76
ROGUE WAVE SOFTWARE INC,-129.79
CHESTER HOLDINGS LTD,-129.80
MOTHERNATURE COM INC,-129.81
CONTANGO OIL AND GAS COMPANY,-129.89
GREAT SOUTHWEST INDS CORP,-129.91
SHOLODGE INC,-129.93
WHITEHALL CORP,-130.02
BIO RESPONSE INC,-130.04
LAIDLAW GLOBAL CORP,-130.06
EMRISE CORP,-130.08
INFORMATION MANAGEMENT ASSC INC,-130.10
ENVIRONMENTAL SYS INT,-130.14
MARINE PROTEIN CORP,-130.16
HOTELWORKS COM INC,-130.18
CENTRAL SUN MINING INC,-130.18
GALAXIWORLD COM LTD,-130.19
UNITED MEDICORP INC,-130.20
ALLIED HEALTHCARE PRODUCTS INC,-130.25
GRAYMARK HEALTHCARE INC,-130.29
INOVIO PHARMACEUTICALS INC,-130.33
MINES MANAGEMENT INC,-130.34
OPEXA THERAPEUTICS INC,-130.34
KILLEARN PROPERTIES INC,-130.36
B P I RESOURCES LTD,-130.37
FIRST INTERNATIONAL BANCORP INC,-130.46
N C O GROUP INC,-130.53
GRAPHIC SCIENCES INC,-130.55
THETFORD CORP,-130.64
CREATIVE BIOMOLECULES INC,-130.67
HIGHLANDER INTERNATIONAL CORP,-130.69
M S R EXPLORATION LIMITED NEW,-130.72
UNITED STATES OIL CO,-130.76
FRONTSTEP INC,-130.77
INVENT INC,-130.77
PACER TECHNOLOGY,-130.81
KIMMINS CORP NEW,-130.92
DIGITAL INSIGHT CORP,-130.95
KLION H L,-130.95
C P S TECHNOLOGIES CORP,-130.96
AMERIWOOD INDUSTRIES INTL CORP,-130.97
NUMEREX CORP NY,-131.01
SUAVE SHOE CORP,-131.02
LABTEC INC,-131.10
ISONICS CORP,-131.14
U S GEOTHERMAL INC,-131.18
SOUTHLAND ENERGY CORP,-131.18
HELM CAPITAL GROUP INC,-131.22
STRONGBRIDGE BIOPHARMA PLC,-131.24
MARKER INTERNATIONAL,-131.26
AVAX TECHNOLOGIES INC,-131.27
P H P HEALTHCARE CORP,-131.28
PACESETTER INDUSTRIES INC,-131.33
MANHATTAN BAGEL INC,-131.36
TARGANTA THERAPEUTICS CORP,-131.64
SYNAPTIC PHARMACEUTICAL CORP,-131.65
FORTRESS TRANS AND INFR INV LLC,-131.67
GAMEX INDUSTRIES INC,-131.71
ZANETT INC,-131.76
RENEWABLE ENERGY TRADE BRD CORP,-131.86
AMERICAN ELECTRIC TECHNOLS INC,-131.89
REVETT MINING CO INC,-131.89
ISOMEDIX INC,-131.90
OFFSHORE ENERGY DEVELOPMENT CORP,-131.96
NETMED INC OHIO,-131.98
GAIA INC,-132.04
INTERVIDEO INC,-132.07
NETNATION COMMUNICATIONS INC,-132.11
NEW GENERATION BIOFUELS HLDGS IN,-132.12
ACME HAMILTON MFG CORP,-132.18
TEE COMM ELECTRONICS INC,-132.20
INDEPENDENT BANKSHARES INC,-132.21
CELEBRITY INC,-132.22
UNILENS VISION INC,-132.25
CHARTER BANKSHARES CORP,-132.27
KENTON CORP,-132.32
TANTECH HOLDINGS LTD,-132.37
COMFED BANCORP INC,-132.38
C F M TECHNOLOGIES INC,-132.39
INTRENET INC,-132.42
U D S INC,-132.44
IMPACT SYSTEMS INC,-132.48
ANTARES RESOURCES CORP,-132.51
CASH SYSTEMS INC,-132.51
TRILLION RESOURCES LTD,-132.55
APACHE MEDICAL SYSTEMS INC,-132.58
TELE ART INC,-132.64
TELEQUEST INC,-132.68
ROTONICS MANUFACTURING INC,-132.70
VERDANT BRANDS INC,-132.73
NEOTHETICS INC,-132.76
AVTEAM INC,-132.77
INNOVATIVE CARD TECHNOLOGIES INC,-132.78
ETHAN ALLEN INC,-132.87
SOLEXA INC,-132.91
CONVERSION SERVICES INTL INC,-132.99
DONBAR DEVELOPMENT CORP,-133.08
STORAGE ENGINE INC,-133.09
LANIER WORLDWIDE INC,-133.19
NOEL INDUSTRIES INC,-133.20
DENISON MINES LTD,-133.26
COUNTY BANK F S B CA,-133.27
ORAVAX INC,-133.31
GREENERY REHABILITATION GROUP,-133.38
INTERNATIONAL ISOTOPES INC,-133.43
YORK GROUP INC,-133.52
EXCEL ENERGY CORP,-133.54
WYSE TECHNOLOGY,-133.55
CONTAINER INDUSTRIES INC,-133.63
CHILDRENS COMPREHENSIVE SVCS INC,-133.63
MILLER EXPLORATION COMPANY,-133.73
PUBCO CORP NEW,-133.79
HARRYS FARMERS MARKET INC,-133.79
ADAMS RUSSELL INC,-133.86
22ND CENTURY GROUP INC,-133.88
HASTINGS ENTERTAINMENT INC,-133.89
CHILD WORLD INC,-133.93
CHINA MARINE FOOD GROUP LIMITED,-133.94
LACANA MINING CORP,-133.99
CRAWFORD ENERGY INC,-134.15
POLLO TROPICAL INC,-134.16
COBRA INDUSTRIES INC,-134.24
CATALYST ENERGY DEV CORP,-134.31
DYNAMICS CORP AMER,-134.36
MAGIC LANTERN GROUP INC NY,-134.36
NOBILITY HOMES INC,-134.44
A B Q CORP,-134.46
BODISEN BIOTECH INC,-134.49
DATUM INC,-134.51
SHOWSCAN ENTERTAINMENT INC,-134.56
K M G AMERICA CORP,-134.60
DEVON GROUP INC,-134.62
OPTI INC,-134.63
J L K DIRECT DISTRIBUTION INC,-134.78
PERMEATOR CORP,-134.79
NORLAND MEDICAL SYSTEMS INC,-134.81
BEST POWER TECHNOLOGY INC,-134.84
WELLS BENRUS CORP,-134.87
DILLINGHAM CORP,-134.92
PERFECTDATA CORP,-134.93
SOURCECORP INC,-134.95
ARIX CORP,-134.96
LUMERA CORPORATION,-134.97
INTEGRATED BIOPHARMA INC,-135.00
THORN APPLE VALLEY INC,-135.02
VIRTUALSCOPICS INC,-135.06
NATIONAL CINEMEDIA INC,-135.07
ALDON INDUSTRIES INC,-135.08
WORLDWIDE VENTURES CORP,-135.10
REPTRON ELECTRONICS INC,-135.11
ACCESS PLANS USA INC,-135.12
MARINUS PHARMACEUTICALS INC,-135.17
CASTLE ENTERTAINMENT INC,-135.20
G N C ENERGY CORP,-135.20
NETPLEX GROUP INC,-135.33
ESSEX RENTAL CORP,-135.34
SHELTER CORP AMER INC,-135.36
ZION OIL & GAS INC,-135.36
ATALANTA SOSNOFF CAPITAL CORP,-135.36
B O S BETTER ONLINE SOLNS LTD,-135.38
RAY RESOURCES CORP,-135.40
PRECISION OPTICS CORP INC,-135.47
PUBLISHERS EQUIPTMENT CORP,-135.59
RADIENT PHARMACEUTICALS CORP,-135.59
AMERICAN FINANCIAL LEASING & SVC,-135.64
CRAFT BREW ALLIANCE INC,-135.69
M F C BANCORP LTD,-135.71
CHARTWELL GROUP LTD,-135.73
PIONEER TEXAS CORP,-135.74
PROTEON THERAPEUTICS INC,-135.78
EXSTAR FINANCIAL CORP,-135.80
EFAX COM,-135.80
INTERNATIONAL ROBOMATION INTEL,-135.87
UNITED FOODS INC,-135.97
CENTRAL FINANCIAL ACCEPTANCE COR,-136.00
AMCORE FINANCIAL INC,-136.04
THOMPSON STARRETT INC,-136.12
CHROMATICS COLOR SCI INTL INC,-136.22
DOCUMENT SCIENCES CORP,-136.23
INCO HOMES CORP,-136.26
JAZZ TECHNOLOGIES INC,-136.26
SI DIAMOND TECH INC,-136.27
MEDNET MPC CORP,-136.29
SUN AMERICAN BANCORP,-136.30
STACEYS BUFFET INC,-136.32
INDEPENDENT OIL & GAS CO,-136.35
UNIDYNE CORP,-136.41
ENVIVIO INC,-136.43
S S P SOLUTIONS INC,-136.45
MARANTZ CO,-136.45
HOUSE OF FABRICS INC,-136.47
SPATIALIZER AUDIO LABS INC,-136.47
CHARLES RIVER BREEDING LABS,-136.51
ACCENT COLOR SCIENCES INC,-136.57
DYNAVOX INC,-136.59
HARCOR ENERGY INC,-136.59
C M X CORP,-136.73
PAMECO CORP DEL NEW,-136.74
T T R TECHNOLOGIES INC,-136.75
ROBINTECH INC,-136.81
ADRIEN ARPEL INC,-136.83
CHINA PHARMA HOLDINGS INC,-136.97
CAVALIER HOMES INC,-137.01
TELERAM COMMUNICATIONS CORP,-137.07
ENZO BIOCHEM INC,-137.09
THERMEDICS INC,-137.09
JEFFERSON NATIONAL LIFE INS CO,-137.10
ROYAL PRECISION INC,-137.16
UNITED STATES FILTER CORP,-137.16
AMERESCO INC,-137.17
CARECENTRIC INC,-137.19
CATALYST PHARMACEUTICALS INC,-137.21
SCHLOTZSKYS INC,-137.23
ENCINO ENERGY & DEV CORP,-137.25
INDUSTRIAL DISTRIBUTION GRP INC,-137.27
ERICKSON INC,-137.28
VANGUARD AIRLINES INC,-137.36
VALPEY FISHER CORP,-137.40
D M X INC,-137.55
CLARION TECHNOLOGIES INC,-137.59
CRAMER ELECTRONICS INC,-137.65
SYKES DATATRONICS INC,-137.66
MENLEY & JAMES INC,-137.68
I C N BIOMEDICALS INC,-137.73
G F CORP,-137.77
INTEGRATED SYSTEMS CONSTG GP INC,-137.88
ARCHIVE CORP,-137.92
PHONE MATE INC,-137.94
ZOMAX INC MINN,-138.02
BASE TEN SYS INC,-138.04
DIVERSICARE HEALTHCARE SRVCS INC,-138.07
LURIA L & SON INC,-138.21
NORTH LILY MINING CO,-138.26
A O I COAL COMPANY,-138.36
VALEX PETROLEUM INC,-138.39
I I S INTELLIGENT INFO SYS LTD,-138.45
SOLO SERVE CORP,-138.50
SIMTEK CORP,-138.55
BABY SUPERSTORE INC,-138.58
T C I INTERNATIONAL INC,-138.66
CHINA GREEN AGRICULTURE INC,-138.70
UNITED STATES NAT RES INC,-138.71
MILLER RUBR CO,-138.73
UPS N DOWNS INC,-138.77
HOMEWOOD CORP,-138.82
STERLING PIPE & SUPPLY CO,-138.84
INVUITY INC,-138.95
SOUTHERN BIOTECH INC,-139.02
GEOPETRO RESOURCES CO,-139.03
ACUSHNET CO,-139.05
BARNES ENGINEERING CO,-139.07
JORDAN MTR CAR INC,-139.10
CARDIOGENESIS CORP,-139.10
CARESCIENCE INC,-139.13
INTERNATIONAL STRETCH PRODS INC,-139.19
BARCLAY INDUSTRIES INC,-139.21
BASKIN ROBBINS ICE CREAM CO,-139.22
STRUTHERS WELLS CORP,-139.27
INTERSOLV,-139.31
VIDEO SYSTEMS CORP,-139.31
DATAMETRICS CORP,-139.35
ATRINSIC INC,-139.58
MEDIA ARTS GROUP INC,-139.62
SPALDING A G & BROS INC,-139.70
EMPORIUM CAPWELL CO,-139.71
REGENERX BIOPHARMACEUTICALS INC,-139.89
H C W INC,-139.91
SINO CLEAN ENERGY INC,-139.98
B I W CABLE SYSTEMS INC,-140.06
INTERCLOUD SYSTEMS INC,-140.07
UNI PIXEL INC,-140.08
E V C I CAREER COLLEGES HLDG COR,-140.09
DEER CONSUMER PRODUCTS INC,-140.12
FIRSTWAVE TECHNOLOGIES INC,-140.14
KALVEX INC DE,-140.16
AIMGLOBAL TECHNOLOGIES INC,-140.25
CRESCOTT INC,-140.26
CITIPOSTAL INC,-140.33
PARAMOUNT PACKAGING CORP,-140.33
ECO SOIL SYSTEMS INC,-140.39
NEWMARK & LEWIS INC,-140.41
CONTINENTAL STEEL CORP DE,-140.42
CATABASIS PHARMACEUTICALS INC,-140.44
HIRSCH CHEMIE LTD,-140.44
MIND C T I LTD,-140.45
ELECTRIC HOSE & RUBR CO,-140.49
CELTRIX PHARMACEUTICALS INC,-140.51
SYROS PHARMACEUTICALS INC,-140.53
STROBER ORGANIZATION INC,-140.64
MUSE TECHNOLOGIES INC,-140.65
UNIVERSAL MOBILE SVCS CORP,-140.67
A E S TECHNOLOGY SYSTEMS INC,-140.70
TOLLGRADE COMMUNICATIONS INC,-140.78
QUEENSTAKE RESOURCES LTD,-140.83
TELEPANEL SYSTEMS INC,-140.85
ABRAXAS PETROLEUM CORP,-140.94
AVIEN INC,-140.97
WIDCOM INC,-140.97
WUHAN GENERAL GROUP CHINA INC,-141.01
TIMBERLINE RESOURCES CORP,-141.01
BERRY INDUSTRIES CORP 1979,-141.02
TORCH OFFSHORE INC,-141.03
AKEBIA THERAPEUTICS INC,-141.03
L X R BIOTECHNOLOGY INC,-141.06
G S E SYSTEMS INC,-141.17
MINRAD INTERNATIONAL INC,-141.19
ANALEX CORP,-141.19
PLUMA INC,-141.19
ANIMED INC,-141.21
ENOVA SYSTEMS INC,-141.23
FENIX PARTS INC,-141.24
BALI INC,-141.30
PURITAN FASHIONS CORP,-141.31
MONTEREY GOURMET FOODS INC,-141.38
NUMERICA FINL CORP,-141.39
INTERACTIVE ENTERTAINMENT LTD,-141.40
CADENCE FINANCIAL CORP,-141.41
OCULAR THERAPEUTIX INC,-141.42
AMERICAN MARINE LTD,-141.55
CHINA NORTH EAST PETRO HLDGS LTD,-141.59
WESTERN DAIRY PRODS CO,-141.63
SCIENTEX CORP,-141.80
TRANS BEACON CORP,-141.82
PRECISION SYSTEMS INC,-141.82
ADHEREX TECHNOLOGIES INC,-141.86
MAXPHARMA INC,-141.89
INNOVARO INC,-141.94
JEFFERSON STORES INC,-141.96
COMPUTERIZED THERMAL IMAGING INC,-141.99
XOIL ENERGY RES INC,-142.03
GREATER BAY CASINO CORP,-142.06
URANERZ ENERGY CORP,-142.07
IATROS HEALTH NETWORK INC,-142.12
T I M E DC INC,-142.19
PERPETUAL FINANCIAL CORPORATION,-142.36
B T U INTERNATIONAL INC,-142.37
GREAT AMERICAN FINANCIAL RES INC,-142.43
CLOTHESTIME INC,-142.48
CHURCHILL TECHNOLOGY INC,-142.50
AMERICAN D G ENERGY INC,-142.53
CARLISLE PLASTICS INC,-142.53
BOOT BARN HOLDINGS INC,-142.54
JOURNAL COMMUNICATIONS INC,-142.59
HALTER MARINE GROUP INC,-142.59
RIVER OAKS FURNITURE INC,-142.63
MILLER INDUSTRIES INC TENN,-142.66
REMCO INDUSTRIES INC,-142.70
MAJOR GROUP INC,-142.71
MANAGEMENT ASSISTANCE INC,-142.84
INTERNATIONAL RYS CENT AMER,-142.89
CITIZENS SAVINGS & LOAN ASSN,-142.92
AMERICAN SOLVENTS & CHEM CORP,-142.96
INTEGRATED BUS SYSTEMS & SVCS IN,-142.97
MAIN LINE FLEETS INC,-143.06
INSIGHT ENTERTAINMENT CORP,-143.19
WESTERN CAPITAL INVT CORP,-143.22
V D C COMMUNICATIONS INC,-143.22
OTONOMY INC,-143.24
POSTROCK ENERGY CORP,-143.26
PLAYERS INTERNATIONAL INC,-143.37
CLASSIFIED FINANCIAL CORP,-143.52
DOMINION STORES LTD,-143.56
BORDERFREE INC,-143.57
ALAMCO INC,-143.58
ATLANTIC SOUTHERN FINL GROUP INC,-143.61
CRYSTAL GAS STORAGE,-143.62
ALLIN COMMUNICATIONS CORP,-143.62
SUNEDISON SEMICONDUCTOR LIMITED,-143.63
KENNEDY WILSON INC,-143.69
FRIENDFINDER NETWORKS INC,-143.71
VALLEY INDUSTRIES INC,-143.73
LARSCOM INC,-143.75
MEMSIC INC,-143.77
HOMECRAFTERS WHAREHOUSE INC,-143.77
SOFTQUAD INTERNATIONAL INC,-143.78
CYTOMEDIX INC,-143.79
SUBSTANCE ABUSE TECHNOLOGIES INC,-143.91
RASTER GRAPHICS INC,-143.97
RODAC CORP,-143.98
SHENGKAI INNOVATIONS INC,-143.98
DAKOTA PLAINS HOLDINGS INC,-144.01
TELETEK INC,-144.08
MORTON SHOE COS INC,-144.14
GEON CO,-144.18
ACCEL INTERNATIONAL CORP,-144.32
CHINA NUTRIFRUIT GROUP LTD,-144.35
BIOCIRCUITS CORP,-144.48
SUNBASE ASIA INC,-144.49
JPS INDUSTRIES,-144.54
DATATRAK INTERNATIONAL INC,-144.54
